-2.8167369830384317,-0.9828595370686912
-3.588281838632481,-4.041194288064502
-2.561910765908436,-2.252817329417915
-2.974270051168319,-2.202135649653358
-4.045841203397948,-2.368597231716389
-3.635122007567597,-3.15591728921731
-3.178348901819658,-3.8401871455494385
-3.1775923553471186,-2.2214784807886154
-3.963162816119008,-3.6385951288815255
-4.81779934009132,-2.528615887585795
-4.488249146278856,-3.0791651323676077
-3.740442401502619,-2.341228115585079
-4.690452080478854,-2.404820967699472
-4.340303400953691,-4.111171624534848
-4.710130321222081,-3.5500533166185844
-2.923319625016947,-3.101517525732272
-4.153284249347453,-3.49600562452302
-4.99705593479799,-1.3067521513991072
-4.096137549113846,-3.318167900008268
-3.8694866555096654,-2.21255296627442
-2.9027727389933786,0.8637396919813872
-3.25917453594928,0.22293980201930014
-2.0154423786638604,1.0724883288391975
-1.507640174302362,-0.8809584284821697
-1.8528991323995176,-0.6559021972474459
-2.5767273740204972,-0.013874623641317085
-2.192917510643365,-0.8616369964900834
-1.9417493340262253,0.3053547833682613
-2.8021748626559253,1.7147127934209396
-2.0942030893650934,2.0047203436303143
-2.2709739477618323,1.0742131971395943
-2.6467740637773662,0.3778931355432681
-2.053771205744675,0.5324738830099182
-3.4131610854901044,0.8683008304899438
-2.072213614506647,1.0299139787961784
-2.727950210872145,1.336170491994921
-3.1648657756618763,-0.8578136694071175
-2.9794786420042856,1.5475880961754545
-3.178452104234517,0.6936822571386221
-1.902528650081976,0.18123386574355088
1.7837875663120017,-3.1726699200249477
1.3948814266640777,-2.845004573439183
1.716974893150411,-3.011484187461642
1.842874262598796,-3.722460724650701
2.196684174390947,-2.5470720919590875
2.163219263490912,-2.515049116729154
1.423672489652454,-3.2786176364852095
1.6869460313149462,-2.5274280855055693
1.4246074335792802,-3.4569381756423345
2.1924960650682728,-1.9344099416026204
2.0125315842743925,-2.910051153583743
1.7697336066389193,-2.0520531188124123
1.5160129151783324,-3.053521423524953
1.5428143004378665,-2.9550568716681465
1.1067354447168727,-2.6749233737808766
2.223892560189723,-2.5797307523439192
1.8811387655270533,-2.896256181974136
1.614055605804688,-2.2805966899443777
1.6042314772546085,-2.582882303979417
1.4236338798221948,-2.354495855304643
